datetime,121609_00010,121607_00095,121610_00300,121612_00301,121608_00400,243095_99133,243094_99134
2019-11-05,13.547916666666666,271.8333333333333,8.169791666666667,78.47916666666667,7.305208333333333,,
2019-11-06,13.333333333333334,269.59375,8.140625,77.83333333333333,7.3,,
2019-11-07,13.111458333333333,265.125,8.207291666666666,78.13541666666667,7.3,,
2019-11-08,12.502083333333333,261.375,8.336458333333333,78.23958333333333,7.297916666666667,,
2019-11-09,11.853125,256.3541666666667,8.367368421052632,77.53260869565217,7.293478260869565,,
2019-11-10,11.480208333333332,250.55208333333334,8.420833333333333,77.15625,7.258333333333333,,
2019-11-11,11.398958333333333,244.125,8.335416666666667,76.27083333333333,7.203125,,
2019-11-12,11.367924528301886,242.4313725490196,8.303921568627452,75.96363636363637,7.198039215686275,,
2019-11-13,9.842857142857143,237.1904761904762,8.898412698412699,78.61904761904762,7.2,,
2019-11-14,9.567708333333334,236.6875,9.010416666666666,79.13541666666667,7.208333333333333,,
2019-11-15,9.331249999999999,239.89583333333334,9.051041666666666,78.94791666666667,7.197916666666667,,
2019-11-16,8.926041666666666,239.44791666666666,9.302083333333334,80.35416666666667,7.183333333333334,,
2019-11-17,8.341666666666667,243.02083333333334,9.652083333333334,82.27083333333333,7.145833333333333,,
2019-11-18,8.219791666666667,246.65625,9.715625,82.44791666666667,7.132291666666666,,
2019-11-19,8.2875,249.54166666666666,9.604166666666666,81.70833333333333,7.121874999999999,,
2019-11-20,8.245833333333334,253.21875,9.53125,81.01041666666667,7.106249999999999,,
2019-11-21,8.160416666666666,254.89583333333334,9.540625,80.88541666666667,7.109375,,
2019-11-22,8.145833333333334,259.2291666666667,9.522916666666665,80.82291666666667,7.109375,,
2019-11-23,7.7718750000000005,266.4479166666667,9.623958333333333,80.86458333333333,7.101041666666666,,
2019-11-24,7.8,272.0,9.8,82.0,7.1,,
2019-11-25,7.409677419354839,278.19354838709677,9.766129032258064,81.3225806451613,7.098387096774193,,
2019-11-26,7.3999999999999995,283.2916666666667,9.670833333333333,80.48958333333333,7.105208333333334,,
2019-11-27,7.483333333333333,297.15625,9.684375000000001,80.78125,7.116666666666666,,
2019-11-28,7.334567901234569,303.1025641025641,10.1675,84.5,7.2125,,
2019-11-29,6.8687499999999995,300.3020833333333,10.326041666666667,84.9375,7.2124999999999995,,
2019-11-30,6.715625,301.0104166666667,10.200000000000001,83.52083333333333,7.2,,
2019-12-01,6.394791666666666,301.3958333333333,10.296875,83.61458333333333,7.2,,
2019-12-02,6.133870967741935,308.1551724137931,10.436206896551724,84.2741935483871,7.263793103448276,,
2019-12-03,5.95625,310.6354166666667,10.5375,84.64583333333333,7.226041666666667,,
2019-12-04,5.746875,308.5416666666667,10.639583333333333,85.04166666666667,7.2625,,
2019-12-05,5.578125,318.6875,10.842708333333334,86.27083333333333,7.3656250000000005,,
2019-12-06,5.448958333333334,324.8958333333333,11.026041666666666,87.40625,7.377083333333334,,
2019-12-07,5.369791666666667,327.8229166666667,11.055208333333333,87.35416666666667,7.348958333333333,,
2019-12-08,5.166666666666667,326.5,11.033333333333333,86.8125,7.3062499999999995,,
